BHK,Rent,Size,Super Area,Carpet Area,Built Area,Mumbai,Chennai,Bangalore,Hyderabad,Delhi,Kolkata,Semi-Furnished,Unfurnished,Furnished,Bachelors/Family,Bachelors,Family,Bathroom
1,8.216088098632316,5.0106352940962555,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
2,10.373491181781864,6.551080335043404,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,2
3,10.275051108968611,7.495541943884256,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,3
2,10.915088464214607,6.476972362889683,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2
1,9.798127036878302,6.214608098422191,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
2,9.798127036878302,6.892641641172089,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,2
2,10.043249494911286,4.605170185988092,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2
2,9.305650551780507,6.877296071497429,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,2
3,10.819778284410283,7.4205789054108005,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3
2,8.987196820661973,6.551080335043404,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
2,9.047821442478408,6.745236349484363,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2
2,9.615805480084347,6.907755278982137,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3
1,9.104979856318357,6.1092475827643655,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1,8.517193191416238,6.29156913955832,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
2,9.210340371976184,5.298317366548036,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
2,9.159047077588632,6.956545443151569,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2
2,9.615805480084347,6.802394763324311,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2
2,9.305650551780507,6.396929655216146,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1,8.85366542803745,5.991464547107982,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
2,10.085809109330082,6.655440350367647,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,2
3,10.819778284410283,7.7406644019172415,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,3
3,9.711115659888671,7.1308988302963465,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,2
1,8.699514748210191,4.867534450455582,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
3,9.615805480084347,6.684611727667927,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3
2,9.615805480084347,6.856461984594587,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2
2,8.699514748210191,6.866933284461882,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2
3,9.680344001221918,7.090076835776092,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,2
4,9.798127036878302,6.802394763324311,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2
3,10.085809109330082,7.1308988302963465,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,2
2,10.126631103850338,7.200424892944957,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2
2,9.210340371976184,6.396929655216146,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
1,9.210340371976184,6.396929655216146,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
1,9.305650551780507,6.214608098422191,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1,8.699514748210191,6.214608098422191,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
2,9.159047077588632,5.298317366548036,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
2,9.392661928770137,6.907755278982137,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2
1,8.575462099540212,5.872117789475416,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
2,11.289781913656018,6.684611727667927,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2
2,10.239959789157341,6.745236349484363,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,2
1,8.987196820661973,6.551080335043404,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
3,10.714417768752456,8.070906088787819,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3
1,8.517193191416238,6.214608098422191,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1,9.711115659888671,6.396929655216146,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
3,11.84939770159144,7.003065458786462,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,3
2,9.998797732340453,6.856461984594587,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2
3,10.858998997563564,7.438383530044307,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,3
1,8.699514748210191,5.298317366548036,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1
2,9.903487552536127,6.620073206530356,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,2
2,9.680344001221918,7.2078598714324755,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2
3,10.668955394675699,7.426549072397305,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,3
1,10.596634733096073,6.29156913955832,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,2
1,10.239959789157341,6.263398262591624,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
2,9.305650551780507,6.802394763324311,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
2,8.433811582477187,5.991464547107982,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
2,8.517193191416238,6.214608098422191,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,2
2,9.546812608597396,7.090076835776092,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2
2,9.903487552536127,7.003065458786462,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2
1,8.85366542803745,5.298317366548036,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
2,8.987196820661973,6.272877006546167,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
3,10.46310334047155,7.003065458786462,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,4
3,10.308952660644293,7.783224016336037,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3
3,11.512925464970229,7.135687347028144,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,3
1,8.411832675758411,5.298317366548036,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
2,9.903487552536127,5.703782474656201,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
2,10.126631103850338,6.907755278982137,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2
3,10.126631103850338,7.313220387090301,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3
1,8.987196820661973,6.396929655216146,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
3,9.615805480084347,7.313220387090301,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,2
1,8.517193191416238,6.684611727667927,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
2,10.239959789157341,7.047517221357296,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,2
2,9.615805480084347,6.684611727667927,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2
2,10.126631103850338,7.090076835776092,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,2
1,9.210340371976184,6.214608098422191,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
2,10.373491181781864,6.620073206530356,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2
2,10.714417768752456,6.907755278982137,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2
2,10.239959789157341,6.551080335043404,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,2
2,9.159047077588632,6.745236349484363,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2
2,10.491274217438248,7.090076835776092,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,2
2,10.778956289890028,6.60934924316738,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,2
3,10.021270588192511,7.3777589082278725,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,3
3,10.645424897265505,7.3777589082278725,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,3
1,10.714417768752456,6.1092475827643655,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,2
2,9.210340371976184,4.700480365792417,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,2
2,11.225243392518447,6.655440350367647,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,2
1,8.699514748210191,6.214608098422191,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
3,9.615805480084347,7.313220387090301,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2
3,9.615805480084347,6.620073206530356,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2
2,10.714417768752456,7.1853870155804165,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2
2,9.472704636443673,6.684611727667927,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,2
3,9.798127036878302,6.802394763324311,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2
2,9.903487552536127,6.907755278982137,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2
3,9.546812608597396,6.856461984594587,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,2
1,8.987196820661973,6.551080335043404,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2
3,10.46310334047155,7.578656850594762,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3
3,12.429216196844383,7.600902459542082,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,3
2,8.922658299524402,4.343805421853684,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
2,9.392661928770137,7.047517221357296,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2
2,9.95227771670556,6.396929655216146,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,2
1,8.779557455883728,6.226536669287466,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
2,9.210340371976184,6.684611727667927,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
3,7.090076835776092,7.649692623711514,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,3
3,10.165851817003619,7.438383530044307,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,3
1,8.556413904569519,6.620073206530356,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
2,9.305650551780507,6.396929655216146,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,2
1,8.517193191416238,6.309918278226516,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
3,11.082142548877775,6.907755278982137,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,3
2,9.581903928408666,6.802394763324311,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,2
1,8.779557455883728,6.1092475827643655,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1,9.104979856318357,6.1092475827643655,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1
2,10.736396675471232,6.522092798170152,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2
1,10.308952660644293,6.063785208687608,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2
1,9.210340371976184,6.620073206530356,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1,9.472704636443673,5.703782474656201,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2
1,9.680344001221918,6.016157159698354,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,2
1,8.85366542803745,6.396929655216146,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1
2,9.472704636443673,6.396929655216146,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2
1,9.104979856318357,6.551080335043404,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
3,9.047821442478408,7.265429723253953,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
2,9.210340371976184,6.684611727667927,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,2
1,11.350406535472453,6.543911845564792,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,2
1,9.392661928770137,6.1092475827643655,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
2,11.002099841204238,6.693323668269949,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,2
1,8.294049640102028,4.8283137373023015,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
2,9.392661928770137,6.745236349484363,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2
2,9.546812608597396,7.090076835776092,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
2,9.998797732340453,6.956545443151569,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2
3,9.615805480084347,7.215239978730097,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2
3,12.043553716032399,7.198183577101943,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,3
2,9.159047077588632,6.461468176353717,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,2
2,10.545341438708522,6.551080335043404,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2
4,10.858998997563564,7.90100705199242,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,4
2,10.714417768752456,7.3777589082278725,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2
2,10.46310334047155,6.476972362889683,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,2
2,10.545341438708522,6.476972362889683,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,2
2,10.404262840448617,6.551080335043404,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,2
1,9.047821442478408,6.396929655216146,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2
2,11.350406535472453,6.655440350367647,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2
1,9.615805480084347,6.12029741895095,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
3,10.308952660644293,7.2078598714324755,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3
2,11.225243392518447,6.551080335043404,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,3
2,9.104979856318357,6.684611727667927,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
3,9.210340371976184,6.907755278982137,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,2
2,9.680344001221918,7.003065458786462,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2
2,9.210340371976184,7.003065458786462,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2
2,11.918390573078392,6.7912214627261855,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,2
3,10.46310334047155,7.696212639346407,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,3
2,11.289781913656018,7.696212639346407,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,3
2,8.517193191416238,6.309918278226516,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
2,9.546812608597396,6.421622267806518,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,2
2,8.779557455883728,6.396929655216146,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2
1,8.922658299524402,5.991464547107982,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1,8.922658299524402,6.620073206530356,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1,9.998797732340453,6.063785208687608,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
3,11.695247021764184,7.090076835776092,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,3
3,10.46310334047155,7.438383530044307,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,3
1,9.680344001221918,5.991464547107982,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1
1,9.740968623038354,5.991464547107982,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1
1,8.85366542803745,5.703782474656201,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
2,9.615805480084347,6.907755278982137,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2
2,10.915088464214607,6.476972362889683,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,2
3,11.512925464970229,6.984716320118266,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,3
2,10.373491181781864,6.373319789577012,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
3,10.239959789157341,7.495541943884256,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,3
2,9.95227771670556,6.4457198193855785,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,2
3,10.043249494911286,7.1308988302963465,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,2
2,10.915088464214607,7.1891677384203225,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2
3,11.918390573078392,7.170119543449628,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,3
3,11.350406535472453,6.7912214627261855,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,2
2,9.903487552536127,6.396929655216146,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,2
1,8.699514748210191,5.991464547107982,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
3,11.77528972943772,7.1308988302963465,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,3
1,9.433483923290392,6.1092475827643655,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1
3,11.918390573078392,7.2078598714324755,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,3
2,9.210340371976184,6.907755278982137,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2
2,9.210340371976184,4.007333185232471,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
2,9.210340371976184,6.396929655216146,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2
4,11.082142548877775,8.070906088787819,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,3
2,9.104979856318357,6.396929655216146,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
3,10.239959789157341,6.928537818164665,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,3
4,11.156250521031495,7.937374696163295,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,4
1,8.612503371220562,6.214608098422191,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
3,9.95227771670556,7.1308988302963465,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2
3,10.021270588192511,7.3777589082278725,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,3
1,9.740968623038354,6.309918278226516,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1,9.210340371976184,5.991464547107982,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1
2,9.305650551780507,7.090076835776092,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2
3,11.225243392518447,7.047517221357296,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,3
3,9.903487552536127,7.4673710669175595,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3
2,9.210340371976184,6.684611727667927,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
1,9.798127036878302,6.1092475827643655,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
1,8.987196820661973,5.991464547107982,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1,8.517193191416238,6.1092475827643655,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1
2,8.987196820661973,6.476972362889683,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
3,10.46310334047155,7.170119543449628,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,2
2,9.825526011066415,6.620073206530356,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
3,10.915088464214607,6.906754778648554,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,2
2,9.392661928770137,6.907755278982137,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2
3,11.289781913656018,7.600902459542082,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,3
2,9.472704636443673,6.396929655216146,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
3,11.77528972943772,8.006367567650246,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3
3,9.903487552536127,7.313220387090301,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,3
3,9.680344001221918,7.346010209913293,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,3
2,9.615805480084347,7.01211529430638,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,2
2,11.156250521031495,6.620073206530356,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,2
1,8.517193191416238,5.521460917862246,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1
3,10.532096211958502,7.426549072397305,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3
1,9.210340371976184,3.4011973816621555,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
2,9.615805480084347,7.003065458786462,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,2
3,9.95227771670556,7.3777589082278725,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3
3,8.987196820661973,6.551080335043404,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,2
3,11.225243392518447,7.783224016336037,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,4
3,9.047821442478408,6.802394763324311,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,2
2,9.546812608597396,6.802394763324311,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2
2,9.998797732340453,6.907755278982137,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2
2,9.680344001221918,4.605170185988092,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,2
3,9.95227771670556,7.246368080102461,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3
1,10.373491181781864,6.169610732491456,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2
3,9.740968623038354,7.27931883541462,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3
4,11.225243392518447,8.242756345714477,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,4
2,9.615805480084347,4.248495242049359,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2
3,9.392661928770137,6.966024187106113,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
2,8.987196820661973,6.309918278226516,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
1,8.85366542803745,6.173786103901937,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
1,9.210340371976184,6.309918278226516,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
1,9.210340371976184,6.309918278226516,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
2,10.46310334047155,6.907755278982137,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2
1,9.210340371976184,3.7376696182833684,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2,10.51867319162636,6.529418838262226,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,2
3,9.210340371976184,7.003065458786462,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
2,9.433483923290392,6.684611727667927,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
2,7.696212639346407,6.309918278226516,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
3,11.918390573078392,7.1929342212158,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,4
3,9.998797732340453,7.27931883541462,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,3
1,9.305650551780507,6.1092475827643655,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
3,10.46310334047155,7.15305163493748,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2
2,8.612503371220562,6.684611727667927,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
1,10.165851817003619,6.1092475827643655,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,2
2,11.002099841204238,6.78897174299217,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2
3,10.596634733096073,7.408530566894626,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,2
2,9.159047077588632,7.003065458786462,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,2
3,9.740968623038354,7.003065458786462,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,2
1,10.308952660644293,5.799092654460526,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1
2,8.987196820661973,6.684611727667927,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
2,9.047821442478408,6.551080335043404,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
1,9.305650551780507,6.214608098422191,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
1,9.615805480084347,6.551080335043404,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2
1,10.571316925111784,6.371611847231857,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2
2,9.305650551780507,7.1308988302963465,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2
2,9.798127036878302,4.382026634673881,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2
2,9.392661928770137,6.684611727667927,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2
1,8.699514748210191,6.214608098422191,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
2,9.259130536145614,6.907755278982137,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2
2,10.819778284410283,6.646390514847729,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2
4,12.206072645530174,7.696212639346407,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,5
3,11.225243392518447,7.549609165154532,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,3
2,9.615805480084347,7.090076835776092,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
2,9.305650551780507,7.025538314638521,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2
1,8.517193191416238,6.040254711277414,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
3,11.156250521031495,7.313220387090301,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,3
2,9.433483923290392,6.980075940561763,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2
2,8.987196820661973,6.802394763324311,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,2
2,8.987196820661973,4.867534450455582,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
3,11.156250521031495,7.27931883541462,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2
1,9.210340371976184,6.214608098422191,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1,8.922658299524402,6.907755278982137,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
3,10.51867319162636,5.0106352940962555,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,3
4,11.289781913656018,7.27931883541462,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,4
2,11.407564949312402,6.901737206656574,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2
1,10.491274217438248,6.29156913955832,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2
2,9.472704636443673,7.090076835776092,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2
4,10.714417768752456,7.7406644019172415,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,4
2,9.392661928770137,6.396929655216146,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
2,9.392661928770137,6.984716320118266,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
2,9.615805480084347,6.684611727667927,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2
2,8.922658299524402,6.684611727667927,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2
2,9.210340371976184,7.090076835776092,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,2
1,9.210340371976184,6.396929655216146,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
